"Tree","Stand","Species","Host","Year","age","inc","dbh","dbh.lag"
435,"AA","Pima","Non-Host",2002,48,0.1535,4.9629,4.9322
435,"AA","Pima","Non-Host",2003,49,0.21,5.0049,4.9629
435,"AA","Pima","Non-Host",2004,50,0.15,5.0349,5.0049
435,"AA","Pima","Non-Host",2005,51,0.3165,5.0982,5.0349
435,"AA","Pima","Non-Host",2006,52,0.2765,5.1535,5.0982
435,"AA","Pima","Non-Host",2007,53,0.2395,5.2014,5.1535
435,"AA","Pima","Non-Host",2008,54,0.347,5.2708,5.2014
435,"AA","Pima","Non-Host",2009,55,0.216,5.314,5.2708
435,"AA","Pima","Non-Host",2010,56,0.25,5.364,5.314
436,"AA","Pima","Non-Host",1968,5,2.047,2.1562,1.7468
436,"AA","Pima","Non-Host",1969,6,1.562,2.4686,2.1562
436,"AA","Pima","Non-Host",1970,7,3.346,3.1378,2.4686
436,"AA","Pima","Non-Host",1971,8,2.993,3.7364,3.1378
436,"AA","Pima","Non-Host",1972,9,2.6545,4.2673,3.7364
436,"AA","Pima","Non-Host",1973,10,2.326,4.7325,4.2673
436,"AA","Pima","Non-Host",1974,11,2.9425,5.321,4.7325
436,"AA","Pima","Non-Host",1975,12,2.654,5.8518,5.321
436,"AA","Pima","Non-Host",1976,13,3.0495,6.4617,5.8518
436,"AA","Pima","Non-Host",1977,14,2.6595,6.9936,6.4617
436,"AA","Pima","Non-Host",1978,15,2.323,7.4582,6.9936
436,"AA","Pima","Non-Host",1979,16,2.337,7.9256,7.4582
436,"AA","Pima","Non-Host",1980,17,2.172,8.36,7.9256
436,"AA","Pima","Non-Host",1981,18,1.807,8.7214,8.36
436,"AA","Pima","Non-Host",1982,19,1.804,9.0822,8.7214
436,"AA","Pima","Non-Host",1983,20,1.614,9.405,9.0822
436,"AA","Pima","Non-Host",1984,21,1.596,9.7242,9.405
436,"AA","Pima","Non-Host",1985,22,1.211,9.9664,9.7242
436,"AA","Pima","Non-Host",1986,23,1.543,10.275,9.9664
436,"AA","Pima","Non-Host",1987,24,2.0415,10.6833,10.275
436,"AA","Pima","Non-Host",1988,25,2.3295,11.1492,10.6833
436,"AA","Pima","Non-Host",1989,26,1.834,11.516,11.1492
436,"AA","Pima","Non-Host",1990,27,1.8115,11.8783,11.516
436,"AA","Pima","Non-Host",1991,28,2.144,12.3071,11.8783
436,"AA","Pima","Non-Host",1992,29,2.076,12.7223,12.3071
436,"AA","Pima","Non-Host",1993,30,1.515,13.0253,12.7223
436,"AA","Pima","Non-Host",1994,31,1.858,13.3969,13.0253
436,"AA","Pima","Non-Host",1995,32,1.382,13.6733,13.3969
436,"AA","Pima","Non-Host",1996,33,1.6935,14.012,13.6733
436,"AA","Pima","Non-Host",1997,34,2.043,14.4206,14.012
436,"AA","Pima","Non-Host",1998,35,2.108,14.8422,14.4206
436,"AA","Pima","Non-Host",1999,36,1.613,15.1648,14.8422
436,"AA","Pima","Non-Host",2000,37,1.7355,15.5119,15.1648
436,"AA","Pima","Non-Host",2001,38,1.6715,15.8462,15.5119
436,"AA","Pima","Non-Host",2002,39,1.0645,16.0591,15.8462
436,"AA","Pima","Non-Host",2003,40,1.5085,16.3608,16.0591
436,"AA","Pima","Non-Host",2004,41,1.621,16.685,16.3608
436,"AA","Pima","Non-Host",2005,42,1.63,17.011,16.685
436,"AA","Pima","Non-Host",2006,43,1.414,17.2938,17.011
436,"AA","Pima","Non-Host",2007,44,1.52,17.5978,17.2938
436,"AA","Pima","Non-Host",2008,45,1.4365,17.8851,17.5978
436,"AA","Pima","Non-Host",2009,46,1.52,18.1891,17.8851
436,"AA","Pima","Non-Host",2010,47,1.33,18.4551,18.1891
437,"AA","Pima","Non-Host",1968,1,2.216,0.4432,0
437,"AA","Pima","Non-Host",1969,2,2.514,0.946,0.4432
437,"AA","Pima","Non-Host",1970,3,3.678,1.6816,0.946
437,"AA","Pima","Non-Host",1971,4,3.8,2.4416,1.6816
437,"AA","Pima","Non-Host",1972,5,3.103,3.0622,2.4416
437,"AA","Pima","Non-Host",1973,6,2.809,3.624,3.0622
437,"AA","Pima","Non-Host",1974,7,3.138,4.2516,3.624
437,"AA","Pima","Non-Host",1975,8,3.646,4.9808,4.2516
437,"AA","Pima","Non-Host",1976,9,4.047,5.7902,4.9808
437,"AA","Pima","Non-Host",1977,10,2.829,6.356,5.7902
437,"AA","Pima","Non-Host",1978,11,2.751,6.9062,6.356
437,"AA","Pima","Non-Host",1979,12,3.733,7.6528,6.9062
437,"AA","Pima","Non-Host",1980,13,3.2025,8.2933,7.6528
437,"AA","Pima","Non-Host",1981,14,3.3245,8.9582,8.2933
437,"AA","Pima","Non-Host",1982,15,2.926,9.5434,8.9582
437,"AA","Pima","Non-Host",1983,16,2.5675,10.0569,9.5434
437,"AA","Pima","Non-Host",1984,17,2.658,10.5885,10.0569
437,"AA","Pima","Non-Host",1985,18,3.6385,11.3162,10.5885
437,"AA","Pima","Non-Host",1986,19,3.1215,11.9405,11.3162
437,"AA","Pima","Non-Host",1987,20,1.023,12.1451,11.9405
437,"AA","Pima","Non-Host",1988,21,1.6805,12.4812,12.1451
437,"AA","Pima","Non-Host",1989,22,2.61,13.0032,12.4812
437,"AA","Pima","Non-Host",1990,23,2.504,13.504,13.0032
437,"AA","Pima","Non-Host",1991,24,3.1595,14.1359,13.504
437,"AA","Pima","Non-Host",1992,25,1.3315,14.4022,14.1359
437,"AA","Pima","Non-Host",1993,26,1.553,14.7128,14.4022
437,"AA","Pima","Non-Host",1994,27,2.985,15.3098,14.7128
437,"AA","Pima","Non-Host",1995,28,2.0145,15.7127,15.3098
437,"AA","Pima","Non-Host",1996,29,2.8695,16.2866,15.7127
437,"AA","Pima","Non-Host",1997,30,2.7875,16.8441,16.2866
437,"AA","Pima","Non-Host",1998,31,2.922,17.4285,16.8441
437,"AA","Pima","Non-Host",1999,32,1.3795,17.7044,17.4285
437,"AA","Pima","Non-Host",2000,33,1.634,18.0312,17.7044
437,"AA","Pima","Non-Host",2001,34,1.2575,18.2827,18.0312
437,"AA","Pima","Non-Host",2002,35,1.3695,18.5566,18.2827
437,"AA","Pima","Non-Host",2003,36,2.1705,18.9907,18.5566
437,"AA","Pima","Non-Host",2004,37,2.477,19.4861,18.9907
437,"AA","Pima","Non-Host",2005,38,3.1325,20.1126,19.4861
437,"AA","Pima","Non-Host",2006,39,2.1905,20.5507,20.1126
437,"AA","Pima","Non-Host",2007,40,2.2525,21.0012,20.5507
437,"AA","Pima","Non-Host",2008,41,2.1995,21.4411,21.0012
437,"AA","Pima","Non-Host",2009,42,2.347,21.9105,21.4411
437,"AA","Pima","Non-Host",2010,43,2.1565,22.3418,21.9105
438,"AA","Pima","Non-Host",1968,10,1.787,5.1969,4.8395
438,"AA","Pima","Non-Host",1969,11,1.455,5.4879,5.1969
438,"AA","Pima","Non-Host",1970,12,2.036,5.8951,5.4879
438,"AA","Pima","Non-Host",1971,13,2.0315,6.3014,5.8951
438,"AA","Pima","Non-Host",1972,14,1.9285,6.6871,6.3014
438,"AA","Pima","Non-Host",1973,15,1.6735,7.0218,6.6871
438,"AA","Pima","Non-Host",1974,16,1.864,7.3946,7.0218
438,"AA","Pima","Non-Host",1975,17,2.176,7.8298,7.3946
438,"AA","Pima","Non-Host",1976,18,2.383,8.3064,7.8298
438,"AA","Pima","Non-Host",1977,19,1.7885,8.6641,8.3064
438,"AA","Pima","Non-Host",1978,20,1.972,9.0585,8.6641
438,"AA","Pima","Non-Host",1979,21,1.9625,9.451,9.0585
438,"AA","Pima","Non-Host",1980,22,1.918,9.8346,9.451
438,"AA","Pima","Non-Host",1981,23,1.7405,10.1827,9.8346
438,"AA","Pima","Non-Host",1982,24,1.719,10.5265,10.1827
438,"AA","Pima","Non-Host",1983,25,1.587,10.8439,10.5265
438,"AA","Pima","Non-Host",1984,26,1.5845,11.1608,10.8439
438,"AA","Pima","Non-Host",1985,27,1.536,11.468,11.1608
438,"AA","Pima","Non-Host",1986,28,1.513,11.7706,11.468
438,"AA","Pima","Non-Host",1987,29,1.509,12.0724,11.7706
438,"AA","Pima","Non-Host",1988,30,1.3965,12.3517,12.0724
438,"AA","Pima","Non-Host",1989,31,1.52,12.6557,12.3517
438,"AA","Pima","Non-Host",1990,32,1.247,12.9051,12.6557
438,"AA","Pima","Non-Host",1991,33,1.302,13.1655,12.9051
438,"AA","Pima","Non-Host",1992,34,1.2835,13.4222,13.1655
438,"AA","Pima","Non-Host",1993,35,1.1425,13.6507,13.4222
438,"AA","Pima","Non-Host",1994,36,1.3445,13.9196,13.6507
438,"AA","Pima","Non-Host",1995,37,0.949,14.1094,13.9196
438,"AA","Pima","Non-Host",1996,38,1.504,14.4102,14.1094
438,"AA","Pima","Non-Host",1997,39,1.4195,14.6941,14.4102
438,"AA","Pima","Non-Host",1998,40,1.583,15.0107,14.6941
438,"AA","Pima","Non-Host",1999,41,1.0895,15.2286,15.0107
438,"AA","Pima","Non-Host",2000,42,1.5195,15.5325,15.2286
438,"AA","Pima","Non-Host",2001,43,1.2935,15.7912,15.5325
438,"AA","Pima","Non-Host",2002,44,1.0655,16.0043,15.7912
438,"AA","Pima","Non-Host",2003,45,1.3185,16.268,16.0043
438,"AA","Pima","Non-Host",2004,46,1.5985,16.5877,16.268
438,"AA","Pima","Non-Host",2005,47,1.715,16.9307,16.5877
438,"AA","Pima","Non-Host",2006,48,1.7125,17.2732,16.9307
438,"AA","Pima","Non-Host",2007,49,1.877,17.6486,17.2732
438,"AA","Pima","Non-Host",2008,50,2.0425,18.0571,17.6486
438,"AA","Pima","Non-Host",2009,51,1.716,18.4003,18.0571
438,"AA","Pima","Non-Host",2010,52,1.726,18.7455,18.4003
439,"AA","Pima","Non-Host",1968,4,1.51,1.3068,1.0048
439,"AA","Pima","Non-Host",1969,5,1.755,1.6578,1.3068
439,"AA","Pima","Non-Host",1970,6,3.037,2.2652,1.6578
439,"AA","Pima","Non-Host",1971,7,3.1935,2.9039,2.2652
439,"AA","Pima","Non-Host",1972,8,2.8335,3.4706,2.9039
439,"AA","Pima","Non-Host",1973,9,2.4515,3.9609,3.4706
439,"AA","Pima","Non-Host",1974,10,2.825,4.5259,3.9609
439,"AA","Pima","Non-Host",1975,11,2.963,5.1185,4.5259
439,"AA","Pima","Non-Host",1976,12,3.195,5.7575,5.1185
439,"AA","Pima","Non-Host",1977,13,2.8395,6.3254,5.7575
439,"AA","Pima","Non-Host",1978,14,2.426,6.8106,6.3254
439,"AA","Pima","Non-Host",1979,15,2.5375,7.3181,6.8106
439,"AA","Pima","Non-Host",1980,16,2.0645,7.731,7.3181
439,"AA","Pima","Non-Host",1981,17,3.1465,8.3603,7.731
439,"AA","Pima","Non-Host",1982,18,1.326,8.6255,8.3603
439,"AA","Pima","Non-Host",1983,19,2.078,9.0411,8.6255
439,"AA","Pima","Non-Host",1984,20,1.996,9.4403,9.0411
439,"AA","Pima","Non-Host",1985,21,1.966,9.8335,9.4403
439,"AA","Pima","Non-Host",1986,22,1.478,10.1291,9.8335
439,"AA","Pima","Non-Host",1987,23,1.63,10.4551,10.1291
439,"AA","Pima","Non-Host",1988,24,1.6385,10.7828,10.4551
439,"AA","Pima","Non-Host",1989,25,1.8285,11.1485,10.7828
439,"AA","Pima","Non-Host",1990,26,1.846,11.5177,11.1485
439,"AA","Pima","Non-Host",1991,27,2.1415,11.946,11.5177
439,"AA","Pima","Non-Host",1992,28,1.868,12.3196,11.946
439,"AA","Pima","Non-Host",1993,29,1.4655,12.6127,12.3196
439,"AA","Pima","Non-Host",1994,30,1.584,12.9295,12.6127
439,"AA","Pima","Non-Host",1995,31,0.8405,13.0976,12.9295
439,"AA","Pima","Non-Host",1996,32,1.47,13.3916,13.0976
439,"AA","Pima","Non-Host",1997,33,2.126,13.8168,13.3916
439,"AA","Pima","Non-Host",1998,34,1.6055,14.1379,13.8168
439,"AA","Pima","Non-Host",1999,35,1.1105,14.36,14.1379
439,"AA","Pima","Non-Host",2000,36,1.158,14.5916,14.36
439,"AA","Pima","Non-Host",2001,37,1.0855,14.8087,14.5916
439,"AA","Pima","Non-Host",2002,38,1.038,15.0163,14.8087
439,"AA","Pima","Non-Host",2003,39,1.281,15.2725,15.0163
439,"AA","Pima","Non-Host",2004,40,1.661,15.6047,15.2725
439,"AA","Pima","Non-Host",2005,41,1.844,15.9735,15.6047
